business_id,phone_number,name,full_address,latitude,longitude,review_count,rating,timezone,website,place_id,place_link,types,Friday,Saturday,Sunday,Monday,Tuesday,Wednesday,Thursday,city,verified,state,Friday_morning,Friday_afternoon,Friday_evening,Saturday_morning,Saturday_afternoon,Saturday_evening,Sunday_morning,Sunday_afternoon,Sunday_evening,Monday_morning,Monday_afternoon,Monday_evening,Tuesday_morning,Tuesday_afternoon,Tuesday_evening,Wednesday_morning,Wednesday_afternoon,Wednesday_evening,Thursday_morning,Thursday_afternoon,Thursday_evening,geo_cluster,country
0x3e67677972be6c25:0xa689fbb43d1e0482,971509322252,First Lever For Car Wash,MP4C+XX5 First Lever For Car Wash - Madinat Za'id - Abu Dhabi - United Arab Emirates,23.6573791,53.7224931,2.0,3.0,Asia/Dubai,Unknown,ChIJJWy-cnlnZz4RggQePbT7iaY,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3e67677972be6c25:0xa689fbb43d1e0482,Car wash,Closed,8 AM-8 PM,8 AM-8 PM,8 AM-8 PM,8 AM-8 PM,8 AM-8 PM,8 AM-8 PM,Abu Dhabi,False,Open ⋅ Closes 8 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,United Arab Emirates
0x3e5f6a1aaf621033:0x3b51ce691e01a82,97143945425,ProWash - 1035,"ProWash - 1035 - Jumeirah Rd, D 94, Jumeirah 3 - Dubai - United Arab Emirates",25.169731,55.21533,152.0,4.6,Asia/Dubai,https://www.autopro.ae/prowash,ChIJMxBirxpqXz4RghrgkeYctQM,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3e5f6a1aaf621033:0x3b51ce691e01a82,"Car wash, Pressure washing service",7 AM-11 PM,7 AM-11 PM,7 AM-11 PM,7 AM-11 PM,7 AM-11 PM,7 AM-11 PM,7 AM-11 PM,Dubai,True,Open ⋅ Closes 11 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,United Arab Emirates
0x3e5f6ba33c0efcc7:0xde027af83f60665d,97143957188,ProWash - 1060,"ProWash - 1060 - E11 Sheikh Zayed Road, Dubai Internet City - Dubai - United Arab Emirates",25.09688,55.164915,705.0,4.7,Asia/Dubai,https://www.autopro.ae/prowash,ChIJx_wOPKNrXz4RXWZgP_h6At4,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3e5f6ba33c0efcc7:0xde027af83f60665d,"Car wash, Pressure washing service",Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Dubai,True,Open 24 hours,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,United Arab Emirates
0x3e5f6b71cafb1425:0x6da0e3a81702aa11,97143473752,ProWash - 85,"ProWash - 85 - Shk Zd Rd, E11, Tecom Metro - Dubai - United Arab Emirates",25.099452,55.171935,1906.0,4.9,Asia/Dubai,https://www.autopro.ae/prowash,ChIJJRT7ynFrXz4REaoCF6jjoG0,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3e5f6b71cafb1425:0x6da0e3a81702aa11,"Car wash, Pressure washing service",Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Dubai,True,Open 24 hours,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,United Arab Emirates
0x3e5f6bc1bedbb49f:0xf077f458b2e75225,97143415613,ProWash - 1099,"ProWash - 1099 - Umm Suqeim Rd, D 63, Lulu, Barsha - Dubai - United Arab Emirates",25.118109,55.207679,782.0,4.6,Asia/Dubai,https://www.autopro.ae/prowash,ChIJn7TbvsFrXz4RJVLnslj0d_A,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3e5f6bc1bedbb49f:0xf077f458b2e75225,"Car wash, Pressure washing service",Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Dubai,True,Open 24 hours,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,United Arab Emirates
0x3e5f6b80d0fc481b:0x2bdd294ac9029247,97143405250,ProWash - 1080,ProWash - 1080، ID Center - D61 - Hessa St - Dubai - United Arab Emirates,25.09248,55.186731,717.0,4.8,Asia/Dubai,https://www.autopro.ae/prowash,ChIJG0j80IBrXz4RR5ICyUop3Ss,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3e5f6b80d0fc481b:0x2bdd294ac9029247,"Car wash, Pressure washing service",Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Dubai,True,Open 24 hours,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,United Arab Emirates
0x3e5f6b50102d9a2f:0x530a38f4dbaa9d4,971600565693,Kenzie's Car Wash & Detailing⭐,"Kenzie's Car Wash & Detailing⭐, Princess Tower - King Salman Bin Abdulaziz Al Saud St - Dubai Marina - Dubai - United Arab Emirates",25.0886359,55.1465088,98.0,4.7,Asia/Dubai,http://www.kenzieclean.ae/,ChIJL5otEFBrXz4R1Km6TY-jMAU,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3e5f6b50102d9a2f:0x530a38f4dbaa9d4,"Car wash, Car detailing service, Pressure washing service",9 AM-5 PM,9 AM-5 PM,9 AM-5 PM,9 AM-5 PM,9 AM-5 PM,9 AM-5 PM,9 AM-5 PM,Dubai,True,Open ⋅ Closes 5 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,United Arab Emirates
0x3e5f6bc1ee5b35bf:0x4f1420084728d50d,971800477823,Wheel to Wheel Auto Service Station,"Wheel to Wheel Auto Service Station, next to Enoc pump - Umm Suqeim St - Al Barsha - Al Barsha 1 - Dubai - United Arab Emirates",25.1177882,55.2088592,5114.0,4.8,Asia/Dubai,http://gsstations.ae/,ChIJvzVb7sFrXz4RDdUoRwggFE8,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3e5f6bc1ee5b35bf:0x4f1420084728d50d,"Car wash, Car detailing service, Oil change service",8 AM-8:30 PM,8 AM-8:30 PM,8 AM-8:30 PM,8 AM-8:30 PM,8 AM-8:30 PM,8 AM-8:30 PM,8 AM-8:30 PM,Dubai,True,Open ⋅ Closes 8:30 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,United Arab Emirates
0x3e5f6b7c49e7c559:0x412d57b6235b4b04,971600565693,Kenzie's Car Wash,"Kenzie's Car Wash - Marabea Road 8th Street intersection, Warehouse 2 - Dubai - United Arab Emirates",25.1363164,55.2224386,60.0,4.9,Asia/Dubai,http://www.kenzieclean.ae/,ChIJWcXnSXxrXz4RBEtbI7ZXLUE,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3e5f6b7c49e7c559:0x412d57b6235b4b04,"Car wash, Auto restoration service, Car detailing service, Pressure washing service, Window tinting service",8 AM-6 PM,8 AM-6 PM,Closed,8 AM-6 PM,8 AM-6 PM,8 AM-6 PM,8 AM-6 PM,Dubai,True,Closed ⋅ Opens 8 AM Mon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,United Arab Emirates
0x3e5f6b23d8eea7b1:0x4ce66af7668d20d4,971526443903,TUBEWASH,TUBEWASH - Sheikh Zayed Rd - Al Quoz Industrial Area 3 - Dubai - United Arab Emirates,25.1376977,55.217555,804.0,4.4,Asia/Dubai,https://www.tubewash.com/,ChIJsafu2CNrXz4R1CCNZvdq5kw,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3e5f6b23d8eea7b1:0x4ce66af7668d20d4,Car wash,6:45 AM-10:45 PM,6:45 AM-10:45 PM,6:45 AM-10:45 PM,6:45 AM-10:45 PM,6:45 AM-10:45 PM,6:45 AM-10:45 PM,6:45 AM-10:45 PM,Dubai,True,Open ⋅ Closes 10:45 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,United Arab Emirates
0x3e5f6b71caf6c91b:0xbde3e96b252b8b5,Unknown,Car wash,35XC+QQW Car wash - Barsha Heights - Dubai - United Arab Emirates,25.0994762,55.1719652,91.0,4.0,Asia/Dubai,Unknown,ChIJG8n2ynFrXz4RtbhSspY-3gs,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3e5f6b71caf6c91b:0xbde3e96b252b8b5,Car wash,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Dubai,False,Open 24 hours,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,United Arab Emirates
0x3e5f6b6a212d56cf:0xf0b481473135821,971552955066,Urban Carwash Dubai,"Urban Carwash Dubai, Times Square Center - 4B St - Al Quoz - Dubai - United Arab Emirates",25.1395254,55.2200619,40.0,4.7,Asia/Dubai,https://urbancarwashing.com/,ChIJz1YtIWprXz4RIVgTcxRICw8,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3e5f6b6a212d56cf:0xf0b481473135821,"Car wash, Auto dent removal service, Auto restoration service",10 AM-10 PM,10 AM-10 PM,10 AM-10 PM,10 AM-10 PM,10 AM-10 PM,10 AM-10 PM,10 AM-10 PM,Dubai,True,Open ⋅ Closes 10 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,United Arab Emirates
0x3e5f6bb3303eb9a5:0x785ff078757c69e,971501614426,RRR Auto Service Center,RRR Auto Service Center - Al Marabea' St - next to Binous Gym - Al Quoz - Ind Area 3 - Dubai - United Arab Emirates,25.1367654,55.2218352,100.0,4.3,Asia/Dubai,Unknown,ChIJpbk-MLNrXz4RnsZXhwf_hQc,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3e5f6bb3303eb9a5:0x785ff078757c69e,"Car wash, Car leasing service, Repair service",9 AM-10 PM,9 AM-10 PM,9 AM-10 PM,9 AM-10 PM,9 AM-10 PM,9 AM-10 PM,9 AM-10 PM,Dubai,True,Open ⋅ Closes 10 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,United Arab Emirates
0x3e5f690d57ef0a53:0xc03f1a6fc0279d49,97143255391,BAZA Car Wash & Detailing,BAZA Car Wash & Detailing - 16D St - Al Quoz - Al Quoz Industrial Area 4 - Dubai - United Arab Emirates,25.1096619,55.2256254,32.0,5.0,Asia/Dubai,https://www.baza.ae/,ChIJUwrvVw1pXz4RSZ0nwG8aP8A,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3e5f690d57ef0a53:0xc03f1a6fc0279d49,Car wash,10 AM-11 PM,10 AM-11 PM,10 AM-11 PM,10 AM-11 PM,10 AM-11 PM,10 AM-11 PM,10 AM-11 PM,Dubai,True,Open ⋅ Closes 11 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,United Arab Emirates
0x3e5f6b58f16ecdcd:0xc46e3b98dd719f5a,97143472976,AL Gouz Car Wash L.L.C,AL Gouz Car Wash L.L.C - AL Quoz IND 3 - 68 First Al Khail St - Al Quoz Industrial Area 3 - Dubai - United Arab Emirates,25.1346583,55.2219664,139.0,3.6,Asia/Dubai,Unknown,ChIJzc1u8VhrXz4RWp9x3Zg7bsQ,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3e5f6b58f16ecdcd:0xc46e3b98dd719f5a,Car wash,7 AM-12 PM,7 AM-3 PM,Closed,7 AM-3 PM,7 AM-3 PM,7 AM-3 PM,7 AM-3 PM,Dubai,True,Closed ⋅ Opens 7 AM Mon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,United Arab Emirates
0x3e5f43b1cfe24fd1:0x99d4faacf5b63fe3,971527676019,Glitz Car Care LLC,"Glitz Car Care LLC, Unit - 18 - Al Quoz - Al Quoz Industrial Area 3 - Dubai - United Arab Emirates",25.123206,55.2254604,76.0,4.7,Asia/Dubai,https://www.instagram.com/glitz.carcare,ChIJ0U_iz7FDXz4R4z-29az61Jk,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3e5f43b1cfe24fd1:0x99d4faacf5b63fe3,"Car wash, Auto window tinting service, Auto restoration service",9 AM-8 PM,9 AM-8 PM,9 AM-8 PM,9 AM-8 PM,9 AM-8 PM,9 AM-8 PM,9 AM-8 PM,Dubai,True,Open ⋅ Closes 8 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,United Arab Emirates
0x3e5f43dd7f099a41:0xc61c05772484d1c,Unknown,Eco Friendly Car Wash,Eco Friendly Car Wash - Umm Suqeim St - Al Barsha - Al Barsha 1 - Dubai - United Arab Emirates,25.1184884,55.2076612,10.0,4.2,Asia/Dubai,Unknown,ChIJQZoJf91DXz4RHE1IclfAYQw,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3e5f43dd7f099a41:0xc61c05772484d1c,Car wash,8:30 AM-9 PM,8:30 AM-9 PM,8:30 AM-9 PM,8:30 AM-9 PM,8:30 AM-9 PM,8:30 AM-9 PM,8:30 AM-9 PM,Dubai,True,Open ⋅ Closes 9 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,United Arab Emirates
0x3e5f6bc13cd5fb61:0xb8eba7dbb3225fa2,9718005366,Keno Car Wash,Keno Car Wash - 54 6b St - Al Quoz - Al Quoz Industrial Area 3 - Dubai - United Arab Emirates,25.1285665,55.2155407,141.0,3.9,Asia/Dubai,Unknown,ChIJYfvVPMFrXz4Rol8is9un67g,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3e5f6bc13cd5fb61:0xb8eba7dbb3225fa2,"Car wash, Corporate office",9 AM-9 PM,9 AM-9 PM,9 AM-9 PM,9 AM-9 PM,9 AM-9 PM,9 AM-9 PM,9 AM-9 PM,Dubai,True,Open ⋅ Closes 9 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,United Arab Emirates
0x3e5f6bf07c1870a5:0x74d424b05ab3edfd,971522222795,Desert Diamond Car Detailing & Car Wash,Desert Diamond Car Detailing & Car Wash - Al Quoz - Al Quoz Industrial Area 3 - Dubai - United Arab Emirates,25.1176832,55.2170558,33.0,4.5,Asia/Dubai,https://car-care.center/,ChIJpXAYfPBrXz4R_e2zWrAk1HQ,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3e5f6bf07c1870a5:0x74d424b05ab3edfd,"Car wash, Auto dent removal service, Auto machine shop, Auto painting, Auto repair shop, Auto restoration service, Auto window tinting service, Vehicle wrapping service, Tuning automobile",10 AM-10 PM,10 AM-10 PM,10 AM-10 PM,10 AM-10 PM,10 AM-10 PM,10 AM-10 PM,10 AM-10 PM,Dubai,True,Open ⋅ Closes 10 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,United Arab Emirates
0x3e5f6b4a0072cf3f:0x4e2b553bb67d7562,Unknown,Emarat Car Wash,"45WW+WJW Emarat Car Wash, Chicago Beach - Jumeirah St - Umm Suqeim - Umm SuqeimJumeirah 3 - Dubai - United Arab Emirates",25.1473712,55.1965862,8.0,3.9,Asia/Dubai,Unknown,ChIJP89yAEprXz4RYnV9tjtVK04,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3e5f6b4a0072cf3f:0x4e2b553bb67d7562,Car wash,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Dubai,False,State information not provided,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,United Arab Emirates
0x3e5f69090251b9e9:0xce0f9e90bfe4866c,971547775033,55 Car Care and Auto Services,55 Car Care and Auto Services - 5 10A Street - Al Quoz - Al Quoz Industrial Area 3 - Dubai - United Arab Emirates,25.1317662,55.2212337,100.0,4.9,Asia/Dubai,https://www.55carcare.ae/,ChIJ6blRAglpXz4RbIbkv5CeD84,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3e5f69090251b9e9:0xce0f9e90bfe4866c,"Car wash, Auto body shop, Auto dent removal service, Auto painting, Auto upholsterer, Auto window tinting service, Car repair and maintenance service, Vehicle wrapping service",10 AM-8 PM,10 AM-8 PM,Closed,10 AM-8 PM,10 AM-8 PM,10 AM-8 PM,10 AM-8 PM,Dubai,True,Closed ⋅ Opens 10 AM Mon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,United Arab Emirates
0x3e5f43011b685815:0x713cf7781ffc8d22,971566911053,Al Shura Carwash,Al Shura Carwash - Al Khaimah Building 2 - Dubai - United Arab Emirates,25.1154193,55.1961859,5.0,5.0,Asia/Dubai,http://www.alshuras.com/,ChIJFVhoGwFDXz4RIo38H3j3PHE,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3e5f43011b685815:0x713cf7781ffc8d22,Car wash,8 AM-5 PM,8 AM-5 PM,Closed,8 AM-5 PM,8 AM-5 PM,8 AM-5 PM,8 AM-5 PM,Dubai,True,Closed ⋅ Opens 8 AM Mon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,United Arab Emirates
0x3e5f698dcc64f679:0x518ffb5335ed33fd,971552418817,Majestic Car Care,Majestic Car Care - 8th St - Al Quoz - Al Quoz Industrial Area 3 - Dubai - United Arab Emirates,25.1213781,55.2106775,88.0,4.2,Asia/Dubai,http://www.majesticuae.com/,ChIJefZkzI1pXz4R_TPtNVP7j1E,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3e5f698dcc64f679:0x518ffb5335ed33fd,"Car wash, Auto restoration service, Auto painting, Window tinting service",9 AM-7 PM,9 AM-7 PM,Closed,9 AM-7 PM,9 AM-7 PM,9 AM-7 PM,9 AM-7 PM,Dubai,True,Closed ⋅ Opens 9 AM Mon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,United Arab Emirates
0x3e5f6bd427b71b0f:0x7914ea4b76d12a71,971556911901,Vintage Car Works,Vintage Car Works - Near Times Square Marabea Road and 8th Street intersection Warehouse 2 - Dubai - United Arab Emirates,25.1362793,55.2225503,148.0,4.8,Asia/Dubai,https://www.vintagecarworks.ae/,ChIJDxu3J9RrXz4RcSrRdkvqFHk,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3e5f6bd427b71b0f:0x7914ea4b76d12a71,"Car wash, Auto dent removal service, Auto painting, Vehicle wrapping service, Window tinting service",8 AM-6 PM,8 AM-6 PM,Closed,8 AM-6 PM,8 AM-6 PM,8 AM-6 PM,8 AM-6 PM,Dubai,True,Closed ⋅ Opens 8 AM Mon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,United Arab Emirates
0x3e5f6b2382116329:0xf82a2a44218907c3,971566655321,Private Car - 3M Pro Shop Dealer,"Private Car - 3M Pro Shop Dealer, Al QuozAl - 40 Sheikh Zayed Rd - Al Quoz - Al Quoz Industrial Area 3 - Dubai - United Arab Emirates",25.131822,55.2155553,30.0,4.9,Asia/Dubai,https://privatecaruae.com/,ChIJKWMRgiNrXz4RwweJIUQqKvg,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3e5f6b2382116329:0xf82a2a44218907c3,"Car wash, Auto painting, Car detailing service, Window tinting service",9 AM-7 PM,9 AM-7 PM,Closed,9 AM-7 PM,9 AM-7 PM,9 AM-7 PM,9 AM-7 PM,Dubai,True,Closed ⋅ Opens 9 AM Mon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,United Arab Emirates
0x3e5f69639d3f079b:0xc28245edc16f8d8,971558893094,Zone Auto Care,"Zone Auto Care - Plot No. 7-12, Opp. Emirates Driving School، Al Quoz Industrial Area 3 - Dubai - United Arab Emirates",25.131376,55.22252,375.0,3.8,Asia/Dubai,http://www.zoneautocare.com/,ChIJmwc_nWNpXz4R2PgW3F4kKAw,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3e5f69639d3f079b:0xc28245edc16f8d8,"Car wash, Auto air conditioning service, Auto dent removal service, Auto electrical service, Auto spring shop, Auto tune up service, Repair service, Oil change service, Radiator repair service, Tire repair shop",8 AM-7 PM,8 AM-7 PM,8 AM-12 PM,8 AM-7 PM,8 AM-7 PM,8 AM-7 PM,8 AM-7 PM,Dubai,True,Closed ⋅ Opens 8 AM Mon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,United Arab Emirates
0x3e5f6b95a31c3611:0x7317acfbdec9cac2,971565651111,Profection Auto Service LLC,"Profection Auto Service LLC - Al Quoz Industrial 3, Building No. R239-1 Unit No. WH62 - القوزمنطقة القوز الصناعية 3 - Dubai - United Arab Emirates",25.1283264,55.2157033,10.0,4.9,Asia/Dubai,Unknown,ChIJETYco5VrXz4RwsrJ3vusF3M,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3e5f6b95a31c3611:0x7317acfbdec9cac2,"Car wash, Car detailing service",9 AM-5 PM,9 AM-5 PM,Closed,9 AM-5 PM,9 AM-5 PM,9 AM-5 PM,9 AM-5 PM,Dubai,True,Closed ⋅ Opens 9 AM Mon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,United Arab Emirates
0x3e5f6b8335ab0549:0x4e06ac2e0a3ecb7a,971542361032,CARS STUDIO FOR CAR POLISH SERVICES CO LLC,"CARS STUDIO FOR CAR POLISH SERVICES CO LLC, IND 1 - 19A SHOP , ARENCO WAREHOUSE - next to MARLIN INTERIORS & AL SERKAL AVENUE - Al Quoz - Dubai - United Arab Emirates",25.1409935,55.2242801,83.0,5.0,Asia/Dubai,https://carsstudiouae.com/,ChIJSQWrNYNrXz4Ress-Ci6sBk4,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3e5f6b8335ab0549:0x4e06ac2e0a3ecb7a,"Car wash, Auto dent removal service, Auto painting, Car detailing service, Vehicle wrapping service, Window tinting service",9 AM-7 PM,9 AM-7 PM,Closed,9 AM-7 PM,9 AM-7 PM,9 AM-7 PM,9 AM-7 PM,Dubai,True,Closed ⋅ Opens 9 AM Mon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,United Arab Emirates
0x3e5f72309b07204d:0xf69a1cd27ef99626,971508942554,Right Solution Auto Repair & car wash,Right Solution Auto Repair & car wash - Dubai Investment Park - 2 - Dubai - United Arab Emirates,24.9826492,55.2110105,328.0,4.3,Asia/Dubai,https://rightsolution.ae/,ChIJTSAHmzByXz4RJpb5ftIcmvY,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3e5f72309b07204d:0xf69a1cd27ef99626,"Car wash, Auto air conditioning service, Auto electrical service, Auto painting, Auto radiator repair service, Car battery store, Auto repair shop, Oil change service",8:30 AM-6:30 PM,8:30 AM-6:30 PM,Closed,8:30 AM-6:30 PM,8:30 AM-6:30 PM,8:30 AM-6:30 PM,8:30 AM-6:30 PM,Dubai,True,Closed ⋅ Opens 8:30 AM Mon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,United Arab Emirates
0x3e5f6a444c9b8355:0xe36dac262c0d1bee,97143489360,Emarat- Chicago Beach,"Emarat- Chicago Beach, Park - Jumeirah Beach Rd - next to Umm Suqeim - Umm Suqeim - Umm Suqeim 2 - Dubai - United Arab Emirates",25.147336,55.196423,264.0,4.2,Asia/Dubai,https://www.emarat.ae/,ChIJVYObTERqXz4R7hsNLCasbeM,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3e5f6a444c9b8355:0xe36dac262c0d1bee,"Car wash, ATM, Auto electrical service, Auto tune up service, Bakery, Battery store, Car battery store, Gas station, Coffee shop, Convenience store",Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Dubai,True,Open 24 hours,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,United Arab Emirates
0x3e5f616122e9b255:0xf82194bc217c9344,971522539575,Zahra Al Hassan Parking Car Wash Company,"Zahra Al Hassan Parking Car Wash Company - Saudi German Hospital Hessa Street 331 West, Al Barsha 3, Exit - 36 Sheikh Zayed Rd - Dubai - United Arab Emirates",25.0967036,55.1840727,5.0,3.4,Asia/Dubai,http://zhcarwash.com/,ChIJVbLpImFhXz4RRJN8IbyUIfg,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3e5f616122e9b255:0xf82194bc217c9344,Self service car wash,Closed,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Dubai,True,Open 24 hours,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,United Arab Emirates
